ts,metric,endpoint,symbol,interval,value,source
2025-01-12 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,30739.81046612215,synthetic-test
2025-01-13 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,31712.79495318844,synthetic-test
2025-01-14 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,32889.92907741521,synthetic-test
2025-01-15 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,33880.08447718442,synthetic-test
2025-01-16 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,34855.69486616669,synthetic-test
2025-01-17 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,35645.94977040568,synthetic-test
2025-01-18 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,36556.52903520773,synthetic-test
2025-01-19 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,37530.22169276209,synthetic-test
2025-01-20 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,38461.636425144425,synthetic-test
2025-01-21 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,39599.807184482204,synthetic-test
2025-01-22 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,40583.31340694258,synthetic-test
2025-01-23 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,41712.15783187441,synthetic-test
2025-01-24 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,42718.32829527945,synthetic-test
2025-01-25 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,43722.051078921606,synthetic-test
2025-01-26 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,44713.171434150354,synthetic-test
2025-01-27 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,45713.5510593125,synthetic-test
2025-01-28 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,46885.43055961749,synthetic-test
2025-01-29 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,47653.46948694237,synthetic-test
2025-01-30 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,48453.3149124985,synthetic-test
2025-01-31 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,49398.99782939289,synthetic-test
2025-02-01 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,50400.45061758664,synthetic-test
2025-02-02 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,51469.46106006304,synthetic-test
2025-02-03 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,52516.76977986579,synthetic-test
2025-02-04 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,53478.34518857773,synthetic-test
2025-02-05 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,54580.24955790191,synthetic-test
2025-02-06 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,55683.269098217184,synthetic-test
2025-02-07 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,56701.67488134434,synthetic-test
2025-02-08 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,57797.94063859303,synthetic-test
2025-02-09 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,58825.20516493624,synthetic-test
2025-02-10 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,59769.05686225795,synthetic-test
2025-02-11 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,60838.83854615795,synthetic-test
2025-02-12 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,61849.89985841582,synthetic-test
2025-02-13 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,62850.03384309127,synthetic-test
2025-02-14 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,63997.329200310225,synthetic-test
2025-02-15 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,64752.24198745622,synthetic-test
2025-02-16 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,65610.47357044026,synthetic-test
2025-02-17 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,66491.76652780281,synthetic-test
2025-02-18 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,67455.44046304593,synthetic-test
2025-02-19 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,68429.97964606933,synthetic-test
2025-02-20 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,69279.24708129202,synthetic-test
2025-02-21 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,70180.73127806094,synthetic-test
2025-02-22 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,71094.64711020858,synthetic-test
2025-02-23 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,72340.38951941617,synthetic-test
2025-02-24 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,73520.5637141909,synthetic-test
2025-02-25 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,74479.38877242243,synthetic-test
2025-02-26 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,75443.03044339175,synthetic-test
2025-02-27 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,76328.11004367292,synthetic-test
2025-02-28 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,77137.29700235039,synthetic-test
2025-03-01 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,78125.60898370954,synthetic-test
2025-03-02 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,79025.82378538513,synthetic-test
2025-03-03 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,80017.33873221894,synthetic-test
2025-03-04 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,80857.3181473146,synthetic-test
2025-03-05 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,81781.12070148357,synthetic-test
2025-03-06 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,82795.98341101385,synthetic-test
2025-03-07 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,83832.60437079224,synthetic-test
2025-03-08 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,84874.35156666643,synthetic-test
2025-03-09 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,85742.30266825073,synthetic-test
2025-03-10 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,86827.77124126429,synthetic-test
2025-03-11 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,87747.7500716041,synthetic-test
2025-03-12 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,88811.03586306483,synthetic-test
2025-03-13 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,89809.971995403,synthetic-test
2025-03-14 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,90672.3332454952,synthetic-test
2025-03-15 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,91640.71347503709,synthetic-test
2025-03-16 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,92677.24984924347,synthetic-test
2025-03-17 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,93738.54638729093,synthetic-test
2025-03-18 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,94724.44759754649,synthetic-test
2025-03-19 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,95877.62548660659,synthetic-test
2025-03-20 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,96978.37656370524,synthetic-test
2025-03-21 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,97952.71115206527,synthetic-test
2025-03-22 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,99027.72333327896,synthetic-test
2025-03-23 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,100221.10268179778,synthetic-test
2025-03-24 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,101417.1511418761,synthetic-test
2025-03-25 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,102294.35115379385,synthetic-test
2025-03-26 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,103201.69784267813,synthetic-test
2025-03-27 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,104350.18972135152,synthetic-test
2025-03-28 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,105244.36161626775,synthetic-test
2025-03-29 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,106112.10750293858,synthetic-test
2025-03-30 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,107063.48808986868,synthetic-test
2025-03-31 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,108105.51076081613,synthetic-test
2025-04-01 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,109095.27109015503,synthetic-test
2025-04-02 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,110030.21472811447,synthetic-test
2025-04-03 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,110962.79348194202,synthetic-test
2025-04-04 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,111891.55977550075,synthetic-test
2025-04-05 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,112803.60881263485,synthetic-test
2025-04-06 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,114031.77210036246,synthetic-test
2025-04-07 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,115061.52320748102,synthetic-test
2025-04-08 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,116150.19911292149,synthetic-test
2025-04-09 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,117101.2913661096,synthetic-test
2025-04-10 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,118082.69569839099,synthetic-test
2025-04-11 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,119011.34030025396,synthetic-test
2025-04-12 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,119746.16946676203,synthetic-test
2025-04-13 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,120608.36853907724,synthetic-test
2025-04-14 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,121427.3066710792,synthetic-test
2025-04-15 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,122202.32829328404,synthetic-test
2025-04-16 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,123082.79239585422,synthetic-test
2025-04-17 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,124215.28796379239,synthetic-test
2025-04-18 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,125210.84434702195,synthetic-test
2025-04-19 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,126339.90072325406,synthetic-test
2025-04-20 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,127380.99898094415,synthetic-test
2025-04-21 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,128459.25486351566,synthetic-test
2025-04-22 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,129369.16516398519,synthetic-test
2025-04-23 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,130421.56025940446,synthetic-test
2025-04-24 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,131494.4316828119,synthetic-test
2025-04-25 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,132436.76695358852,synthetic-test
2025-04-26 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,133492.72099065015,synthetic-test
2025-04-27 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,134549.33976650765,synthetic-test
2025-04-28 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,135494.38450439463,synthetic-test
2025-04-29 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,136382.10766116754,synthetic-test
2025-04-30 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,137263.6948279777,synthetic-test
2025-05-01 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,138272.34538216985,synthetic-test
2025-05-02 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,139305.04636904877,synthetic-test
2025-05-03 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,140225.79378600296,synthetic-test
2025-05-04 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,141228.45232013558,synthetic-test
2025-05-05 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,142285.50602374942,synthetic-test
2025-05-06 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,143347.32509521596,synthetic-test
2025-05-07 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,144502.5131072282,synthetic-test
2025-05-08 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,145630.21119044803,synthetic-test
2025-05-09 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,146530.0820471724,synthetic-test
2025-05-10 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,147698.4406681262,synthetic-test
2025-05-11 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,148645.34301767062,synthetic-test
2025-05-12 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,149749.83029891606,synthetic-test
2025-05-13 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,150756.62896152117,synthetic-test
2025-05-14 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,151715.41402367546,synthetic-test
2025-05-15 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,152534.64433769797,synthetic-test
2025-05-16 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,153517.48788667633,synthetic-test
2025-05-17 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,154361.54956314576,synthetic-test
2025-05-18 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,155458.27948673003,synthetic-test
2025-05-19 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,156609.95875244396,synthetic-test
2025-05-20 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,157530.26765351428,synthetic-test
2025-05-21 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,158560.4647277662,synthetic-test
2025-05-22 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,159487.9255755654,synthetic-test
2025-05-23 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,160425.07710255173,synthetic-test
2025-05-24 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,161502.52657293828,synthetic-test
2025-05-25 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,162498.67274675393,synthetic-test
2025-05-26 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,163672.63755094702,synthetic-test
2025-05-27 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,164624.41430307674,synthetic-test
2025-05-28 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,165724.3479363242,synthetic-test
2025-05-29 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,166734.08927761996,synthetic-test
2025-05-30 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,167813.6670785944,synthetic-test
2025-05-31 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,168768.9513128614,synthetic-test
2025-06-01 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,169763.99542910626,synthetic-test
2025-06-02 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,170752.44554117636,synthetic-test
2025-06-03 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,171668.83982969177,synthetic-test
2025-06-04 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,172735.04798314994,synthetic-test
2025-06-05 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,173800.07288370776,synthetic-test
2025-06-06 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,174859.4283531983,synthetic-test
2025-06-07 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,176013.12491859007,synthetic-test
2025-06-08 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,177158.0593987137,synthetic-test
2025-06-09 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,178120.56492972877,synthetic-test
2025-06-10 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,179157.87016157218,synthetic-test
2025-06-11 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,180095.51009264635,synthetic-test
2025-06-12 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,181097.8456242578,synthetic-test
2025-06-13 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,182037.8706793459,synthetic-test
2025-06-14 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,183199.87771025952,synthetic-test
2025-06-15 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,184236.24752529382,synthetic-test
2025-06-16 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,185214.44461248338,synthetic-test
2025-06-17 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,186333.806469669,synthetic-test
2025-06-18 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,187116.74492868947,synthetic-test
2025-06-19 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,187915.33466920294,synthetic-test
2025-06-20 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,188994.91853472491,synthetic-test
2025-06-21 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,190000.96537953665,synthetic-test
2025-06-22 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,191026.0100095627,synthetic-test
2025-06-23 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,191893.37039923086,synthetic-test
2025-06-24 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,192891.0470281458,synthetic-test
2025-06-25 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,194091.39796918596,synthetic-test
2025-06-26 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,195173.81793116554,synthetic-test
2025-06-27 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,196190.7885856798,synthetic-test
2025-06-28 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,197146.88319466932,synthetic-test
2025-06-29 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,198107.42590948238,synthetic-test
2025-06-30 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,198894.50612056238,synthetic-test
2025-07-01 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,199920.2701626545,synthetic-test
2025-07-02 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,201004.81847350267,synthetic-test
2025-07-03 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,201847.2565407856,synthetic-test
2025-07-04 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,202781.1148515549,synthetic-test
2025-07-05 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,203665.36838833158,synthetic-test
2025-07-06 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,204568.8332688507,synthetic-test
2025-07-07 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,205574.1814315329,synthetic-test
2025-07-08 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,206365.74121603405,synthetic-test
2025-07-09 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,207427.16825986977,synthetic-test
2025-07-10 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,208502.55376686313,synthetic-test
2025-07-11 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,209477.44350805943,synthetic-test
2025-07-12 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,210229.37265706097,synthetic-test
2025-07-13 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,211129.73079446075,synthetic-test
2025-07-14 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,212253.02098787102,synthetic-test
2025-07-15 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,212975.22155979817,synthetic-test
2025-07-16 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,213940.46921857883,synthetic-test
2025-07-17 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,214822.4691407321,synthetic-test
2025-07-18 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,215902.9261708906,synthetic-test
2025-07-19 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,216835.41477567624,synthetic-test
2025-07-20 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,217875.8101777498,synthetic-test
2025-07-21 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,218932.35621966672,synthetic-test
2025-07-22 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,220115.9788036397,synthetic-test
2025-07-23 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,221095.68460927217,synthetic-test
2025-07-24 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,222133.28904623442,synthetic-test
2025-07-25 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,222984.7834983217,synthetic-test
2025-07-26 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,224103.82485465106,synthetic-test
2025-07-27 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,225027.77396984393,synthetic-test
2025-07-28 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,225971.69855343516,synthetic-test
2025-07-29 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,226969.47377395025,synthetic-test
2025-07-30 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,227813.18533941626,synthetic-test
2025-07-31 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,228836.06234230916,synthetic-test
2025-08-01 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,229932.80896960167,synthetic-test
2025-08-02 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,230962.10235195138,synthetic-test
2025-08-03 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,231803.21259553352,synthetic-test
2025-08-04 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,232790.83166610057,synthetic-test
2025-08-05 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,233865.03455639852,synthetic-test
2025-08-06 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,234677.23567980193,synthetic-test
2025-08-07 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,235569.75907842017,synthetic-test
2025-08-08 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,236657.4134388283,synthetic-test
2025-08-09 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,237684.42298224804,synthetic-test
2025-08-10 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,238725.62014046073,synthetic-test
2025-08-11 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,239911.56962122305,synthetic-test
2025-08-12 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,240958.42489907367,synthetic-test
2025-08-13 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,242024.213700117,synthetic-test
2025-08-14 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,243295.28825283883,synthetic-test
2025-08-15 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,244273.90779702977,synthetic-test
2025-08-16 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,245194.1195206679,synthetic-test
2025-08-17 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,246236.8991604926,synthetic-test
2025-08-18 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,247280.7982634315,synthetic-test
2025-08-19 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,248228.12672423688,synthetic-test
2025-08-20 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,249124.8870222814,synthetic-test
2025-08-21 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,250355.8714644904,synthetic-test
2025-08-22 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,251388.5558115292,synthetic-test
2025-08-23 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,252315.32727338898,synthetic-test
2025-08-24 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,253406.92030361693,synthetic-test
2025-08-25 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,254396.0057884608,synthetic-test
2025-08-26 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,255370.71764382903,synthetic-test
2025-08-27 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,256426.9449310205,synthetic-test
2025-08-28 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,257297.75670419732,synthetic-test
2025-08-29 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,258333.01942458903,synthetic-test
2025-08-30 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,259524.3149053622,synthetic-test
2025-08-31 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,260570.93267158195,synthetic-test
2025-09-01 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,261533.31146120362,synthetic-test
2025-09-02 00:00:00+00:00,miner_flow,btc-miners-outflow,btc,day,262482.6009331608,synthetic-test
