ts,metric,endpoint,symbol,interval,value,source
2025-01-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,24782.82998981256,synthetic-test
2025-01-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,25701.88135792328,synthetic-test
2025-01-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,26789.6872158141,synthetic-test
2025-01-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,27652.38691412555,synthetic-test
2025-01-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,28685.223711408704,synthetic-test
2025-01-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,29703.097807737337,synthetic-test
2025-01-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,30641.468498918126,synthetic-test
2025-01-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,31639.199971385562,synthetic-test
2025-01-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,32576.945956119005,synthetic-test
2025-01-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,33469.77582343283,synthetic-test
2025-01-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,34434.414349271465,synthetic-test
2025-01-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,35324.0154857343,synthetic-test
2025-01-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,36356.295232143624,synthetic-test
2025-01-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,37241.28668272839,synthetic-test
2025-01-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,38312.48438502749,synthetic-test
2025-01-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,39194.33647823461,synthetic-test
2025-01-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,40137.70698667651,synthetic-test
2025-01-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,41075.24664585499,synthetic-test
2025-01-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,42207.76131874247,synthetic-test
2025-01-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,43240.79031330413,synthetic-test
2025-01-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,44219.61693304969,synthetic-test
2025-01-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,45269.48887715666,synthetic-test
2025-01-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,46058.76964242369,synthetic-test
2025-01-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,47054.4562834596,synthetic-test
2025-01-31 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,48254.20770124008,synthetic-test
2025-02-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,49267.442351880345,synthetic-test
2025-02-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,50274.23366879728,synthetic-test
2025-02-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,51329.0465067615,synthetic-test
2025-02-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,52418.607031092935,synthetic-test
2025-02-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,53218.86036180395,synthetic-test
2025-02-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,54050.62771362485,synthetic-test
2025-02-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,55071.656842733464,synthetic-test
2025-02-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,56000.16918654371,synthetic-test
2025-02-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,57131.3717127657,synthetic-test
2025-02-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,58099.85427377718,synthetic-test
2025-02-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,58906.401200205866,synthetic-test
2025-02-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,59779.59980852147,synthetic-test
2025-02-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,60504.63220655841,synthetic-test
2025-02-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,61481.21965283012,synthetic-test
2025-02-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,62462.381240103685,synthetic-test
2025-02-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,63419.9349691255,synthetic-test
2025-02-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,64527.82287302847,synthetic-test
2025-02-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,65647.67485668014,synthetic-test
2025-02-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,66630.63601434453,synthetic-test
2025-02-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,67417.16664759685,synthetic-test
2025-02-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,68478.89480564608,synthetic-test
2025-02-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,69534.43082849693,synthetic-test
2025-02-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,70565.36998551262,synthetic-test
2025-02-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,71663.51796044342,synthetic-test
2025-02-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,72547.03515079732,synthetic-test
2025-02-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,73747.91068941583,synthetic-test
2025-02-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,74651.96791410164,synthetic-test
2025-02-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,75726.89020682173,synthetic-test
2025-03-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,76558.1554373804,synthetic-test
2025-03-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,77465.12896865339,synthetic-test
2025-03-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,78616.76583332592,synthetic-test
2025-03-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,79590.67585102584,synthetic-test
2025-03-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,80674.66811153911,synthetic-test
2025-03-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,81698.36365041103,synthetic-test
2025-03-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,82687.86783481101,synthetic-test
2025-03-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,83824.25286730428,synthetic-test
2025-03-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,84800.58698483909,synthetic-test
2025-03-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,85622.51317408273,synthetic-test
2025-03-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,86542.18916488756,synthetic-test
2025-03-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,87597.30833775773,synthetic-test
2025-03-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,88636.85924839397,synthetic-test
2025-03-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,89480.15342337043,synthetic-test
2025-03-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,90407.7191714296,synthetic-test
2025-03-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,91349.54703650938,synthetic-test
2025-03-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,92313.00007709795,synthetic-test
2025-03-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,93175.4087182378,synthetic-test
2025-03-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,94112.57160742585,synthetic-test
2025-03-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,95039.7105588999,synthetic-test
2025-03-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,96116.86388487609,synthetic-test
2025-03-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,97197.77601597512,synthetic-test
2025-03-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,98183.19497016624,synthetic-test
2025-03-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,99143.99099057917,synthetic-test
2025-03-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,100157.98342178308,synthetic-test
2025-03-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,101076.32591103752,synthetic-test
2025-03-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,101961.64270282078,synthetic-test
2025-03-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,102867.62058192822,synthetic-test
2025-03-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,103804.13926553108,synthetic-test
2025-03-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,104687.79188555185,synthetic-test
2025-03-31 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,105703.99784145814,synthetic-test
2025-04-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,106776.9694088365,synthetic-test
2025-04-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,107618.25957875668,synthetic-test
2025-04-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,108620.77244987829,synthetic-test
2025-04-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,109598.77887035166,synthetic-test
2025-04-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,110632.92973890534,synthetic-test
2025-04-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,111631.63586209498,synthetic-test
2025-04-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,112486.27593410181,synthetic-test
2025-04-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,113360.0370042161,synthetic-test
2025-04-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,114362.97936177459,synthetic-test
2025-04-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,115465.85745374914,synthetic-test
2025-04-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,116244.43871664484,synthetic-test
2025-04-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,117279.011374625,synthetic-test
2025-04-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,118397.97357515377,synthetic-test
2025-04-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,119382.67098753314,synthetic-test
2025-04-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,120437.69123713579,synthetic-test
2025-04-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,121367.384329046,synthetic-test
2025-04-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,122355.44770911832,synthetic-test
2025-04-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,123193.35635728751,synthetic-test
2025-04-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,123958.92202644562,synthetic-test
2025-04-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,125053.19860656816,synthetic-test
2025-04-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,125954.69911379571,synthetic-test
2025-04-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,126909.14632929537,synthetic-test
2025-04-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,127770.50210396835,synthetic-test
2025-04-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,128629.50513365996,synthetic-test
2025-04-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,129612.1213636505,synthetic-test
2025-04-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,130539.16364423693,synthetic-test
2025-04-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,131576.9607440364,synthetic-test
2025-04-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,132622.21458593436,synthetic-test
2025-04-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,133654.29955056682,synthetic-test
2025-04-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,134678.15962965967,synthetic-test
2025-05-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,135835.93645015286,synthetic-test
2025-05-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,136729.17707324837,synthetic-test
2025-05-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,137723.6835866281,synthetic-test
2025-05-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,138836.95256868005,synthetic-test
2025-05-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,139963.40654961386,synthetic-test
2025-05-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,140821.2301846794,synthetic-test
2025-05-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,141789.99464051382,synthetic-test
2025-05-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,142925.80675010054,synthetic-test
2025-05-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,143976.61466062046,synthetic-test
2025-05-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,144996.14096376844,synthetic-test
2025-05-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,145974.37249442498,synthetic-test
2025-05-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,146935.99240185422,synthetic-test
2025-05-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,147964.81430816324,synthetic-test
2025-05-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,148939.5768956648,synthetic-test
2025-05-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,149935.31903356034,synthetic-test
2025-05-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,150943.17890417186,synthetic-test
2025-05-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,151875.3717513225,synthetic-test
2025-05-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,152928.58468871063,synthetic-test
2025-05-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,154220.00915355218,synthetic-test
2025-05-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,155042.31048961956,synthetic-test
2025-05-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,156074.71174203855,synthetic-test
2025-05-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,156998.69273317666,synthetic-test
2025-05-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,158056.4329909286,synthetic-test
2025-05-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,159061.08873826137,synthetic-test
2025-05-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,160137.27421566562,synthetic-test
2025-05-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,161254.8248733165,synthetic-test
2025-05-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,162274.06698509332,synthetic-test
2025-05-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,163387.27221393475,synthetic-test
2025-05-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,164152.84242455589,synthetic-test
2025-05-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,165311.8876543475,synthetic-test
2025-05-31 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,166349.39386953673,synthetic-test
2025-06-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,167457.17820511124,synthetic-test
2025-06-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,168335.1906306271,synthetic-test
2025-06-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,169252.11364246657,synthetic-test
2025-06-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,170266.70747188106,synthetic-test
2025-06-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,171265.0036829473,synthetic-test
2025-06-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,172293.3105417483,synthetic-test
2025-06-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,173401.7620578413,synthetic-test
2025-06-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,174225.24002631102,synthetic-test
2025-06-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,175322.62193348276,synthetic-test
2025-06-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,176323.45012447855,synthetic-test
2025-06-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,177303.0719383661,synthetic-test
2025-06-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,178155.96041492763,synthetic-test
2025-06-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,179206.2652817653,synthetic-test
2025-06-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,179964.8544966622,synthetic-test
2025-06-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,181029.69389778608,synthetic-test
2025-06-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,181880.48331423878,synthetic-test
2025-06-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,182885.82910550054,synthetic-test
2025-06-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,183873.91222176774,synthetic-test
2025-06-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,184990.86603649711,synthetic-test
2025-06-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,185973.00051959572,synthetic-test
2025-06-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,186903.58666348114,synthetic-test
2025-06-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,187852.92639388403,synthetic-test
2025-06-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,188980.2146707595,synthetic-test
2025-06-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,190033.8443676776,synthetic-test
2025-06-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,190995.2813695253,synthetic-test
2025-06-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,191971.63672752885,synthetic-test
2025-06-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,192814.9190184703,synthetic-test
2025-06-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,193853.76643855547,synthetic-test
2025-06-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,194677.78486778593,synthetic-test
2025-06-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,195752.96451436947,synthetic-test
2025-07-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,196765.8266736186,synthetic-test
2025-07-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,198004.521853576,synthetic-test
2025-07-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,198894.50829820358,synthetic-test
2025-07-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,199884.2420890995,synthetic-test
2025-07-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,201064.07085919182,synthetic-test
2025-07-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,202183.20982322097,synthetic-test
2025-07-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,203113.588618063,synthetic-test
2025-07-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,204135.98536090035,synthetic-test
2025-07-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,205136.18529654187,synthetic-test
2025-07-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,206164.3808832813,synthetic-test
2025-07-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,207094.5128396828,synthetic-test
2025-07-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,208085.58079941274,synthetic-test
2025-07-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,208925.77556188506,synthetic-test
2025-07-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,209939.28790707188,synthetic-test
2025-07-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,210984.28997441407,synthetic-test
2025-07-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,211961.54803314968,synthetic-test
2025-07-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,212800.0429440912,synthetic-test
2025-07-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,213898.89613037635,synthetic-test
2025-07-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,214935.34863417564,synthetic-test
2025-07-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,215862.74712440555,synthetic-test
2025-07-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,216834.68707972174,synthetic-test
2025-07-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,217684.62013944355,synthetic-test
2025-07-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,218582.07912666575,synthetic-test
2025-07-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,219528.29799203004,synthetic-test
2025-07-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,220651.14007325805,synthetic-test
2025-07-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,221587.1897341693,synthetic-test
2025-07-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,222651.2111001022,synthetic-test
2025-07-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,223597.37947981604,synthetic-test
2025-07-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,224622.1742359012,synthetic-test
2025-07-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,225608.03468568684,synthetic-test
2025-07-31 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,226695.3403456961,synthetic-test
2025-08-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,227641.85921187425,synthetic-test
2025-08-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,228484.60638687402,synthetic-test
2025-08-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,229346.41148373764,synthetic-test
2025-08-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,230293.22373434337,synthetic-test
2025-08-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,231168.31773727556,synthetic-test
2025-08-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,232209.33893884352,synthetic-test
2025-08-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,233162.7621223577,synthetic-test
2025-08-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,234400.22277736035,synthetic-test
2025-08-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,235226.45131784663,synthetic-test
2025-08-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,236246.8146357176,synthetic-test
2025-08-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,237134.01933336703,synthetic-test
2025-08-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,238084.67919932876,synthetic-test
2025-08-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,239098.8211466628,synthetic-test
2025-08-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,239866.28400917538,synthetic-test
2025-08-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,240889.9666208542,synthetic-test
2025-08-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,242080.25736708162,synthetic-test
2025-08-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,243034.91353724475,synthetic-test
2025-08-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,244060.8943229253,synthetic-test
2025-08-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,245163.38649223786,synthetic-test
2025-08-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,246146.99114223514,synthetic-test
2025-08-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,247088.89512338198,synthetic-test
2025-08-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,247861.32148300981,synthetic-test
2025-08-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,248925.42055494932,synthetic-test
2025-08-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,249914.10371397642,synthetic-test
2025-08-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,250812.8353288376,synthetic-test
2025-08-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,251825.49499986536,synthetic-test
2025-08-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,252767.12696418475,synthetic-test
2025-08-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,253714.2843510732,synthetic-test
2025-08-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,254774.91346668408,synthetic-test
2025-08-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,255641.0752255517,synthetic-test
2025-08-31 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,256745.80675415907,synthetic-test
2025-09-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,257606.03813784724,synthetic-test
2025-09-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,258539.76799701172,synthetic-test
2025-09-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,259732.06261641838,synthetic-test
2025-09-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,260844.7980925826,synthetic-test
2025-09-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,261854.55849183217,synthetic-test
2025-09-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,262760.50547028205,synthetic-test
2025-09-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,263707.57823961205,synthetic-test
