ts,metric,endpoint,symbol,interval,value,source
2025-01-11 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,29007.36026212238,synthetic-test
2025-01-12 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,30050.442362423168,synthetic-test
2025-01-13 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,31264.607122510213,synthetic-test
2025-01-14 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,32223.965620871753,synthetic-test
2025-01-15 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,33172.7413479646,synthetic-test
2025-01-16 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,34091.36407513981,synthetic-test
2025-01-17 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,35152.96201739736,synthetic-test
2025-01-18 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,36265.859246669446,synthetic-test
2025-01-19 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,37254.46450090396,synthetic-test
2025-01-20 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,38170.44885320771,synthetic-test
2025-01-21 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,39088.00073163858,synthetic-test
2025-01-22 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,40153.06001042105,synthetic-test
2025-01-23 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,41227.3854275414,synthetic-test
2025-01-24 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,42281.70085437192,synthetic-test
2025-01-25 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,43215.14988364305,synthetic-test
2025-01-26 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,44238.366015949716,synthetic-test
2025-01-27 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,45250.03459686379,synthetic-test
2025-01-28 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,46271.9034565367,synthetic-test
2025-01-29 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,47359.04633433151,synthetic-test
2025-01-30 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,48381.40588920898,synthetic-test
2025-01-31 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,49449.29724551617,synthetic-test
2025-02-01 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,50456.05515246506,synthetic-test
2025-02-02 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,51484.96709233406,synthetic-test
2025-02-03 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,52548.09591491791,synthetic-test
2025-02-04 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,53402.38033293234,synthetic-test
2025-02-05 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,54370.41321129661,synthetic-test
2025-02-06 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,55323.37594586733,synthetic-test
2025-02-07 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,56259.488161042995,synthetic-test
2025-02-08 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,57231.97393592032,synthetic-test
2025-02-09 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,58381.46806704376,synthetic-test
2025-02-10 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,59294.88495547444,synthetic-test
2025-02-11 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,60391.71279093358,synthetic-test
2025-02-12 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,61223.425813772,synthetic-test
2025-02-13 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,62189.93731077343,synthetic-test
2025-02-14 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,63206.21261728393,synthetic-test
2025-02-15 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,64264.83485041986,synthetic-test
2025-02-16 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,65335.957508399144,synthetic-test
2025-02-17 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,66415.29223191914,synthetic-test
2025-02-18 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,67380.4197246943,synthetic-test
2025-02-19 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,68334.18454542784,synthetic-test
2025-02-20 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,69419.98213355355,synthetic-test
2025-02-21 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,70400.85170106539,synthetic-test
2025-02-22 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,71273.2830687316,synthetic-test
2025-02-23 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,72159.95434733125,synthetic-test
2025-02-24 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,73068.00911873109,synthetic-test
2025-02-25 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,74117.72519313647,synthetic-test
2025-02-26 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,75131.96776674353,synthetic-test
2025-02-27 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,76201.01630215031,synthetic-test
2025-02-28 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,77158.29103751665,synthetic-test
2025-03-01 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,78174.14500662433,synthetic-test
2025-03-02 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,79236.70404602106,synthetic-test
2025-03-03 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,80205.76939204903,synthetic-test
2025-03-04 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,81251.44691580477,synthetic-test
2025-03-05 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,82185.25432169811,synthetic-test
2025-03-06 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,83148.94893704161,synthetic-test
2025-03-07 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,84110.77514764178,synthetic-test
2025-03-08 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,84991.19118308288,synthetic-test
2025-03-09 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,86039.88843116144,synthetic-test
2025-03-10 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,86992.94819714117,synthetic-test
2025-03-11 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,87994.19760901394,synthetic-test
2025-03-12 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,89042.27227490452,synthetic-test
2025-03-13 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,90086.92539250752,synthetic-test
2025-03-14 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,91153.4639034048,synthetic-test
2025-03-15 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,92143.61535495386,synthetic-test
2025-03-16 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,93101.28552374944,synthetic-test
2025-03-17 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,94093.3137026588,synthetic-test
2025-03-18 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,94924.58025926299,synthetic-test
2025-03-19 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,95779.86901202069,synthetic-test
2025-03-20 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,96647.59905078525,synthetic-test
2025-03-21 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,97547.8743680251,synthetic-test
2025-03-22 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,98587.85179069744,synthetic-test
2025-03-23 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,99497.30388516144,synthetic-test
2025-03-24 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,100459.4876297575,synthetic-test
2025-03-25 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,101589.4104595361,synthetic-test
2025-03-26 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,102553.78406242996,synthetic-test
2025-03-27 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,103627.53561927666,synthetic-test
2025-03-28 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,104534.17385127567,synthetic-test
2025-03-29 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,105513.6300954889,synthetic-test
2025-03-30 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,106418.62788999785,synthetic-test
2025-03-31 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,107384.7245824078,synthetic-test
2025-04-01 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,108468.75539615355,synthetic-test
2025-04-02 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,109296.02335383432,synthetic-test
2025-04-03 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,110339.4657181889,synthetic-test
2025-04-04 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,111363.23927842213,synthetic-test
2025-04-05 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,112303.82428285245,synthetic-test
2025-04-06 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,113159.2184974136,synthetic-test
2025-04-07 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,114166.43144818499,synthetic-test
2025-04-08 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,115113.48217727861,synthetic-test
2025-04-09 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,116136.74979841408,synthetic-test
2025-04-10 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,117138.93501296642,synthetic-test
2025-04-11 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,118299.11290209851,synthetic-test
2025-04-12 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,119275.17733935121,synthetic-test
2025-04-13 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,120172.82759008903,synthetic-test
2025-04-14 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,121190.75515358466,synthetic-test
2025-04-15 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,122212.75482198183,synthetic-test
2025-04-16 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,123348.67357950588,synthetic-test
2025-04-17 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,124432.18470409734,synthetic-test
2025-04-18 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,125467.8718100123,synthetic-test
2025-04-19 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,126614.20209913424,synthetic-test
2025-04-20 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,127495.32579370195,synthetic-test
2025-04-21 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,128431.35064042697,synthetic-test
2025-04-22 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,129338.69304628643,synthetic-test
2025-04-23 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,130299.71206597085,synthetic-test
2025-04-24 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,131162.04345121523,synthetic-test
2025-04-25 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,132225.55854589667,synthetic-test
2025-04-26 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,133203.33627618678,synthetic-test
2025-04-27 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,134056.2556467365,synthetic-test
2025-04-28 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,134954.69773861577,synthetic-test
2025-04-29 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,135986.04912336078,synthetic-test
2025-04-30 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,137069.8617801502,synthetic-test
2025-05-01 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,138269.53486931938,synthetic-test
2025-05-02 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,139560.92111592012,synthetic-test
2025-05-03 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,140602.3620592477,synthetic-test
2025-05-04 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,141503.40824724452,synthetic-test
2025-05-05 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,142290.20361917137,synthetic-test
2025-05-06 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,143316.97476540576,synthetic-test
2025-05-07 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,144235.68065587472,synthetic-test
2025-05-08 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,145194.14492985676,synthetic-test
2025-05-09 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,146132.93524995077,synthetic-test
2025-05-10 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,147118.85616130912,synthetic-test
2025-05-11 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,148225.45418438787,synthetic-test
2025-05-12 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,149241.1590411324,synthetic-test
2025-05-13 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,150225.29555742853,synthetic-test
2025-05-14 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,151121.73018214596,synthetic-test
2025-05-15 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,151954.26188767553,synthetic-test
2025-05-16 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,152905.6310967682,synthetic-test
2025-05-17 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,153900.25284168636,synthetic-test
2025-05-18 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,155077.04583304437,synthetic-test
2025-05-19 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,156090.07328519164,synthetic-test
2025-05-20 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,157188.34723629395,synthetic-test
2025-05-21 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,158138.41767644003,synthetic-test
2025-05-22 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,159019.92329979833,synthetic-test
2025-05-23 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,159923.41162357508,synthetic-test
2025-05-24 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,160850.88901712152,synthetic-test
2025-05-25 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,162063.73599036504,synthetic-test
2025-05-26 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,162981.5973224426,synthetic-test
2025-05-27 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,164065.44624281622,synthetic-test
2025-05-28 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,164975.1535250075,synthetic-test
2025-05-29 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,166068.31082629494,synthetic-test
2025-05-30 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,167106.80592290554,synthetic-test
2025-05-31 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,168091.1421331397,synthetic-test
2025-06-01 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,169087.06588052618,synthetic-test
2025-06-02 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,170021.58711098324,synthetic-test
2025-06-03 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,171066.19433113144,synthetic-test
2025-06-04 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,172020.69598309736,synthetic-test
2025-06-05 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,172898.13540672063,synthetic-test
2025-06-06 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,173770.34164928866,synthetic-test
2025-06-07 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,174787.60044106087,synthetic-test
2025-06-08 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,175945.50956670192,synthetic-test
2025-06-09 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,176961.50872805927,synthetic-test
2025-06-10 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,177949.6448954483,synthetic-test
2025-06-11 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,178978.22750940855,synthetic-test
2025-06-12 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,180108.82768357923,synthetic-test
2025-06-13 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,181130.76593371562,synthetic-test
2025-06-14 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,182089.67321063226,synthetic-test
2025-06-15 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,183200.30208163825,synthetic-test
2025-06-16 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,184243.17772548442,synthetic-test
2025-06-17 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,185396.75332468402,synthetic-test
2025-06-18 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,186415.0767684062,synthetic-test
2025-06-19 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,187292.62986523416,synthetic-test
2025-06-20 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,188155.8139453096,synthetic-test
2025-06-21 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,189320.90673853274,synthetic-test
2025-06-22 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,190493.27331061105,synthetic-test
2025-06-23 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,191475.3213892828,synthetic-test
2025-06-24 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,192437.00265716919,synthetic-test
2025-06-25 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,193583.1470863934,synthetic-test
2025-06-26 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,194472.44251818905,synthetic-test
2025-06-27 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,195382.96981629348,synthetic-test
2025-06-28 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,196447.3024957624,synthetic-test
2025-06-29 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,197407.84198347642,synthetic-test
2025-06-30 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,198407.3297968044,synthetic-test
2025-07-01 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,199390.98550695195,synthetic-test
2025-07-02 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,200424.74296183186,synthetic-test
2025-07-03 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,201565.4911479632,synthetic-test
2025-07-04 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,202574.54963865338,synthetic-test
2025-07-05 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,203638.94351798107,synthetic-test
2025-07-06 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,204433.92630787796,synthetic-test
2025-07-07 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,205429.05446768494,synthetic-test
2025-07-08 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,206344.73144065565,synthetic-test
2025-07-09 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,207222.85013461328,synthetic-test
2025-07-10 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,208135.0348979204,synthetic-test
2025-07-11 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,209101.62255385032,synthetic-test
2025-07-12 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,210193.21280808593,synthetic-test
2025-07-13 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,211060.57353631197,synthetic-test
2025-07-14 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,212063.63668557143,synthetic-test
2025-07-15 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,213015.21974223809,synthetic-test
2025-07-16 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,213982.4524328019,synthetic-test
2025-07-17 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,215082.72821533235,synthetic-test
2025-07-18 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,216136.53975903275,synthetic-test
2025-07-19 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,217270.27956977702,synthetic-test
2025-07-20 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,218254.82900185202,synthetic-test
2025-07-21 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,219185.23474068494,synthetic-test
2025-07-22 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,220162.8488589969,synthetic-test
2025-07-23 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,221187.09853812403,synthetic-test
2025-07-24 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,222204.7558739694,synthetic-test
2025-07-25 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,223096.31706674607,synthetic-test
2025-07-26 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,224105.36604490885,synthetic-test
2025-07-27 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,225128.18887792274,synthetic-test
2025-07-28 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,226379.93628167614,synthetic-test
2025-07-29 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,227567.6207428043,synthetic-test
2025-07-30 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,228482.29640774842,synthetic-test
2025-07-31 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,229453.5580715935,synthetic-test
2025-08-01 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,230307.2138714098,synthetic-test
2025-08-02 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,231248.14317001344,synthetic-test
2025-08-03 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,232279.7036703725,synthetic-test
2025-08-04 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,233400.28903246133,synthetic-test
2025-08-05 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,234327.38064868696,synthetic-test
2025-08-06 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,235261.96600468017,synthetic-test
2025-08-07 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,236047.2371017063,synthetic-test
2025-08-08 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,237030.97050965182,synthetic-test
2025-08-09 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,237924.72906846585,synthetic-test
2025-08-10 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,238871.78512572925,synthetic-test
2025-08-11 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,239784.0990479125,synthetic-test
2025-08-12 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,240774.67279248722,synthetic-test
2025-08-13 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,241598.89995335156,synthetic-test
2025-08-14 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,242452.19542881247,synthetic-test
2025-08-15 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,243665.1201400153,synthetic-test
2025-08-16 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,244536.3778818879,synthetic-test
2025-08-17 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,245426.69932404242,synthetic-test
2025-08-18 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,246610.39067687455,synthetic-test
2025-08-19 00:00:00+00:00,exchange_reserve,btc-exchange-reserve,btc,day,247900.8973937986,synthetic-test
