ts,ret_1h,p_up_transformer,p_up_lstm,p_up_xgb,meta_prob_mean,meta_prob_std,meta_prob_span,meta_ret_vol_24,meta_ret_trend_24,meta_ret_abs_6,p_up_meta,p_up_gate,signal_meta,y_true,fold,backtest_split,ret_gross_meta,ret_net_fee_20_10,ret_net_fee_25_12,ret_net_fee_30_15,equity_fee_20_10,equity_fee_25_12,equity_fee_30_15,p_up,signal_ensemble,ret_ensemble_net,ret_pred,signal_dir_only,expected_value,regime_state,volatility_realized_24h,volatility_ewm_24h,volatility_garch_like,ret_ensemble_gross,trade_action,trade_decision_triggered,trade_decision_direction_ret_aligned,trade_decision_expected_net_raw
2026-02-08T08:00:00Z,-0.0084817950725302,0.686844676733017,0.5356703613485608,0.5356703613485608,0.5860617998100462,0.0712642556997218,0.1511743153844561,0.0036360702463213,-0.0005529831429129,0.0031379755449227,,0.5860617998100462,1,0,0,trainval_oof,-0.0084817950725302,-0.0087817950725301,-0.0088517950725302,-0.0089317950725302,0.987099535045777,0.9862707195875652,0.985324354024912,0.5860617998100462,1,-0.008781795072530199,0.0104795964434742,1,,trend_ignition,0.0028957505253696,0.0025551397523567,0.0021809752896335,-0.0084817950725302,long,True,True,0.00614169115294545
2026-02-08T09:00:00Z,0.006276636198951,0.7167643904685974,0.5308617438588824,0.5308617438588824,0.5928292927287874,0.0876353480388372,0.185902646609715,0.0039040851769881,-9.767518678871992e-05,0.0036632967742091,,0.5928292927287874,1,1,0,trainval_oof,0.006276636198951,0.005976636198951,0.005906636198951,0.005826636198951,0.993016734720175,0.992113500525469,0.9910822388339532,0.5928292927287874,0,0.0,-0.0057785245589911,1,,trend_ignition,0.0035154847938717,0.0034112549760039,0.0029644063284739,0.0,hold,False,False,-0.003425678627322622
2026-02-08T10:00:00Z,0.001147674864498,0.6840892434120178,0.528951713017055,0.528951713017055,0.5806642231487092,0.0731325331725415,0.1551375303949628,0.0037921150244704,-1.9840808583299925e-05,0.0035234854810326,,0.5806642231487092,1,1,0,trainval_oof,0.001147674864498,0.000847674864498,0.000777674864498,0.000697674864498,0.993858846914468,0.9928853423396464,0.9917739332614892,0.5806642231487092,1,0.0008476748644980002,0.002339263446629,1,,trend_ignition,0.0037801881583639,0.0038552736585082,0.0032594803736052,0.001147674864498,long,True,True,0.0013583265919770004
2026-02-08T11:00:00Z,-0.000617282064562,0.6332029700279236,0.5303346855299813,0.5303346855299813,0.5646241136959621,0.0484925743583479,0.1028682844979422,0.0036815767207006,-5.498441187616463e-05,0.0035925023411315,,0.5646241136959621,1,0,0,trainval_oof,-0.000617282064562,-0.000917282064562,-0.000987282064562,-0.001067282064562,0.9929476160112622,0.9919055681852972,0.9907159953899008,0.5646241136959621,1,-0.000917282064562,0.0070473854430019,1,,neutral,0.0036788949127371,0.0036976257840015,0.0031726627654445,-0.000617282064562,long,True,True,0.003979123759628773
2026-02-08T12:00:00Z,-0.0009074139319817,0.7146446853876114,0.5337514792169843,0.5337514792169843,0.5940492146071934,0.0852738751692177,0.1808932061706271,0.0035831735543613,-0.0001023416074375,0.0029282667313295,,0.5940492146071934,1,0,0,trainval_oof,-0.0009074139319817,-0.0012074139319817,-0.0012774139319817,-0.0013574139319817,0.9917494407182964,0.9906393031377831,0.9893720960153412,0.5940492146071934,0,0.0,-0.0011909572640433,1,,trend_ignition,0.003577871627426,0.0035282976600137,0.0030797246485161,0.0,hold,False,False,-0.0007074872273356541
2026-02-08T13:00:00Z,0.0097765046908513,0.6546892672777176,0.5504958289010184,0.5504958289010184,0.5852269750265848,0.0491172578875377,0.1041934383766991,0.00412667569114,0.0004175976714197,0.004534551137229,,0.5852269750265848,1,1,0,trainval_oof,0.0097765046908513,0.0094765046908513,0.0094065046908513,0.0093265046908512,1.0011924315506706,1.0000017211703154,0.9986426432120148,0.5852269750265848,1,0.0094765046908513,0.0071241105906665,1,,trend_ignition,0.0034876799068773,0.003373227052291,0.0029941652724381,0.0097765046908513,long,True,True,0.004169221690730612
2026-02-08T14:00:00Z,0.0008681575033939,0.7138471007347107,0.5457598226411002,0.5457598226411002,0.6017889153389704,0.0792371027807873,0.1680872780936104,0.0040233844390709,0.0004401256630184,0.0032656115423729,,0.6017889153389704,1,1,0,trainval_oof,0.0008681575033939,0.0005681575033939,0.0004981575033939,0.0004181575033938,1.0017614281675398,1.0005000036323923,0.999060320447832,0.6017889153389704,0,0.0,-0.0036073105875402,1,,trend_ignition,0.0040232155135009,0.0043054753547851,0.0037632335532316,0.0,hold,False,False,-0.0021708395257666008
2026-02-08T15:00:00Z,0.0016089551629541,0.5858788788318634,0.5063560945647103,0.5063560945647103,0.532863689320428,0.0374874000094258,0.079522784267153,0.0039343030721778,0.0004957842106344,0.0024876647030401,,0.532863689320428,1,1,0,trainval_oof,0.0016089551629541,0.0013089551629541,0.0012389551629541,0.0011589551629541,1.0030735475263477,1.0017403464833563,1.000218857781053,0.532863689320428,0,0.0,-0.0019301914144307,1,,neutral,0.0039275397192751,0.0041171244835758,0.00365478221193,0.0,hold,False,False,-0.001028528918188158
2026-02-08T16:00:00Z,-0.0025357930958076,0.5614973157644272,0.4929479786327907,0.4929479786327907,0.5157977576766696,0.0323144674210819,0.0685493371316364,0.0038953717682186,0.0003579852421597,0.0027190177415917,,0.5157977576766696,1,0,0,trainval_oof,-0.0025357930958076,-0.0028357930958075,-0.0029057930958076,-0.0029857930958075,1.0002330678954772,0.99883372137155,0.9972368652429212,0.5157977576766696,0,0.0,-0.0002871630422305,1,,neutral,0.0038452342587627,0.0039495683160559,0.003565292588081,0.0,hold,False,False,-0.0001481180532701027
2026-02-08T17:00:00Z,0.0002126068715853,0.7028556913137436,0.5351179327283587,0.5351179327283587,0.5910305189234869,0.0790723377045051,0.1677377585853848,0.0038098641002875,0.0003516644434391,0.0026515718760956,,0.5910305189234869,1,1,0,trainval_oof,0.0002126068715853,-8.739312841469997e-05,-0.0001573931284147,-0.0002373931284146,1.000145658218088,0.9986765241785808,0.997000156161377,0.5910305189234869,0,0.0,-0.0049270186573266,1,,trend_ignition,0.003810448154763,0.0038814353989294,0.0035120431890557,0.0,hold,False,False,-0.0029120183937854423
2026-02-08T18:00:00Z,-0.0002160412018525,0.5672784745693207,0.4903444349765777,0.4903444349765777,0.5159891148408254,0.0362670540667352,0.0769340395927429,0.0037313723101303,0.000328010041552,0.0025363430877407,,0.5159891148408254,1,0,0,trainval_oof,-0.0002160412018525,-0.0005160412018525,-0.0005860412018525,-0.0006660412018525,0.9996296749963453,0.9980914300494684,0.9963363340700918,0.5159891148408254,0,0.0,0.0048888530582189,1,,neutral,0.0037303094023462,0.0037157201937927,0.0034054504285036,0.0,hold,False,True,0.0025225949620972326
2026-02-08T19:00:00Z,0.0035821590543712,0.4914246499538421,0.4856551630156381,0.4856551630156381,0.4875783253283727,0.0027197622253141,0.005769486938204,0.0037869868397752,0.0004729400449827,0.0015039521483274,,0.4875783253283727,0,1,0,trainval_oof,0.0,0.0,0.0,0.0,0.9996296749963453,0.9980914300494684,0.9963363340700918,0.4875783253283727,0,0.0,0.003163828048855,0,,neutral,0.0037313723101303,0.0035615045172224,0.0033021307502565,0.0,hold,False,False,0.0015426139816876539
2026-02-08T20:00:00Z,0.0012438129722518,0.6198170483112335,0.5320435251508441,0.5320435251508441,0.5613013662043072,0.0413768356235639,0.0877735231603894,0.0035757505210515,0.000252454661371,0.001566561393137,,0.5613013662043072,1,1,0,trainval_oof,0.0012438129722518,0.0009438129722518,0.0008738129722518,0.0007938129722518,1.0005735838176817,0.9989639564454624,0.9971275527750904,0.5613013662043072,0,0.0,-0.0073220604099333,1,,neutral,0.0037869868397752,0.0035318072043916,0.0033195986582313,0.0,hold,False,False,-0.00410988251152603
2026-02-08T21:00:00Z,6.939383448134606e-05,0.6960492879152298,0.5393050355570657,0.5393050355570657,0.5915531196764537,0.0738899491696489,0.1567442523581641,0.0035717907894687,0.0002795663948861,0.0013099678383916,,0.5915531196764537,1,1,0,trainval_oof,6.939383448134606e-05,-0.0002306061655186,-0.0003006061655186,-0.0003806061655186,1.0003428719830063,0.9986637068517248,0.9967481120940076,0.5915531196764537,0,0.0,-0.0031876398716121,1,,trend_ignition,0.0035757505210515,0.0033887602476877,0.0032328587007823,0.0,hold,False,False,-0.0018856583104571883
2026-02-08T22:00:00Z,0.0007616782361044,0.6925989091396332,0.5276408493518829,0.5276408493518829,0.582626869281133,0.0777619751248627,0.1649580597877502,0.0035499411888527,0.0002176340543845,0.001014282028441,,0.582626869281133,1,1,0,trainval_oof,0.0007616782361044,0.0004616782361044,0.0003916782361044,0.0003116782361044,1.0008048151419893,0.9990549383043068,0.9970588252061672,0.582626869281133,1,0.00046167823610440006,0.0011789312120527,1,,trend_ignition,0.0035717907894687,0.0032507280420562,0.0031344188913938,0.0007616782361044,long,True,True,0.0006868770011760763
2026-02-08T23:00:00Z,-0.001182424401664,0.700231522321701,0.5294848254748753,0.5294848254748753,0.5864003910904838,0.0804907648037294,0.1707466968468257,0.003505968087744,0.0002863196079761,0.0011759182834542,,0.5864003910904838,1,0,0,trainval_oof,-0.001182424401664,-0.001482424401664,-0.001552424401664,-0.001632424401664,0.999322296794903,0.9975051842887004,0.9954325298132954,0.5864003910904838,1,-0.001482424401664,0.0041714301332831,1,,trend_ignition,0.0035499411888527,0.0031157300709778,0.0030446536919072,-0.001182424401664,long,True,True,0.002446128261563839
2026-02-09T00:00:00Z,0.0067048809385514,0.6693849265575409,0.5252579706055778,0.5252579706055778,0.5733002892562321,0.0679420986036053,0.1441269559519631,0.0037313456673555,0.0005171476442379,0.002257391572904,,0.5733002892562321,1,1,0,trainval_oof,0.0067048809385514,0.0064048809385514,0.0063348809385514,0.0062548809385514,1.005743378305681,1.0038443184975048,1.0016783548524133,0.5733002892562321,0,0.0,-0.0070851445198059,1,,neutral,0.003505968087744,0.0030268901489793,0.0029660763283106,0.0,hold,False,False,-0.00406191540262693
2026-02-09T01:00:00Z,0.0019308427009043,0.6575062125921249,0.522582301071712,0.522582301071712,0.5675569382451829,0.0636037418535318,0.1349239115204129,0.0036415482679265,0.0004014156682154,0.0019821721806595,,0.5675569382451829,1,1,0,trainval_oof,0.0019308427009043,0.0016308427009043,0.0015608427009043,0.0014808427009042,1.0073849257421732,1.0054123850091128,1.0031627817629625,0.5675569382451829,0,0.0,-0.0018230294808745,1,,neutral,0.0037313456673555,0.0033827923172986,0.00331165788726,0.0,hold,False,False,-0.0010346730304958366
2026-02-09T02:00:00Z,-0.0008244558351098,0.5544099658727646,0.4944159175668444,0.4944159175668444,0.5144139336688177,0.0282814655919663,0.0599940483059202,0.0036475434961994,0.0003780016345159,0.0019122793244692,,0.5144139336688177,1,0,0,trainval_oof,-0.0008244558351098,-0.0011244558351098,-0.0011944558351098,-0.0012744558351098,1.0062528025147934,1.0042121812570313,1.0018851094435877,0.5144139336688177,0,0.0,0.0029309580568224,1,,neutral,0.0036415482679265,0.0032543931466984,0.0032454186935824,0.0,hold,False,True,0.001507725663428325
2026-02-09T03:00:00Z,0.0016776826218602,0.6433737277984619,0.5182117990085057,0.5182117990085057,0.559932441938491,0.0590018990625105,0.1251619287899562,0.0035810205636901,0.0005781012780615,0.002180327455699,,0.559932441938491,1,1,0,trainval_oof,0.0016776826218602,0.0013776826218602,0.0013076826218602,0.0012276826218602,1.0076400548913436,1.0055262310679165,1.003115861713556,0.559932441938491,1,0.0013776826218602001,0.0063570048660039,1,,neutral,0.0036475434961994,0.003162343160507,0.0031530241978611,0.0016776826218602,long,True,True,0.0035594932580364337
2026-02-09T04:00:00Z,0.0036345461439353,0.7217756360769272,0.5337098709174565,0.5337098709174565,0.5963984593039466,0.088655051902199,0.1880657651594707,0.003589434315434,0.0008123133100403,0.0026591387736708,,0.5963984593039466,1,1,0,trainval_oof,0.0036345461439353,0.0033345461439353,0.0032645461439353,0.0031845461439353,1.0110056854574772,1.0088141817615088,1.006315422333129,0.5963984593039466,0,0.0,-0.0032904052641242,1,,trend_ignition,0.0035810205636901,0.0030401484056552,0.0030844683554126,0.0,hold,False,False,-0.0019623926300092686
2026-02-09T05:00:00Z,-0.0029318291143454,0.6808692365884781,0.5308971447604043,0.5308971447604043,0.5808878420364288,0.0706975220802417,0.1499720918280738,0.0036622742983184,0.000698619634608,0.0029507062257844,,0.5808878420364288,1,0,0,trainval_oof,-0.0029318291143454,-0.0032318291143453,-0.0033018291143454,-0.0033818291143453,1.007743562000558,1.0054887427620391,1.0029179835563289,0.5808878420364288,1,-0.0032318291143453998,0.0008265369106084,1,,trend_ignition,0.003589434315434,0.0030092124045015,0.0031202089471304,-0.0029318291143454,long,True,True,0.0004801252423667702
2026-02-09T06:00:00Z,-0.0097704755209981,0.716304823756218,0.5364810270922524,0.5364810270922524,0.5964222926469076,0.0847697506932005,0.1798237966639655,0.0040786049176406,0.0004953843041828,0.0034616386561921,,0.5964222926469076,1,0,0,trainval_oof,-0.0097704755209981,-0.0100704755209981,-0.0101404755209981,-0.0102204755209981,0.9976460339188232,0.995344131301592,0.9927198883198518,0.5964222926469076,0,0.0,-0.0059883273206651,1,,trend_ignition,0.0036622742983184,0.0031009771291045,0.0031092280325944,0.0,hold,False,False,-0.0035715719097111926
2026-02-09T07:00:00Z,0.0032843767651851,0.7213684022426605,0.5374292859009334,0.5374292859009334,0.5987423246815092,0.0867097309937977,0.1839391163417271,0.0041136382412071,0.0006380165967094,0.0036872276669056,,0.5987423246815092,1,1,0,trainval_oof,0.0032843767651851,0.0029843767651851,0.0029143767651851,0.0028343767651851,1.000627832754795,0.9982491702440344,0.9955376218785074,0.5987423246815092,0,0.0,-0.0023956790100783,1,,trend_ignition,0.0040786049176406,0.0041831016001683,0.0038490248811272,0.0,hold,False,False,-0.0014343944196849783
2026-02-09T08:00:00Z,-0.0114992274397618,0.6205289363861084,0.5046470718724387,0.5046470718724387,0.5432743600436619,0.0546272348094377,0.1158818645136696,0.0044247920246473,0.0005122902480748,0.0054663562676809,,0.5432743600436619,1,0,0,trainval_oof,-0.0114992274397618,-0.0117992274397618,-0.0118692274397618,-0.0119492274397618,0.9888905788110866,0.9864707623785416,0.9837125076026274,0.5432743600436619,0,0.0,-0.0073122223839163,1,,neutral,0.0041136382412071,0.0041146682261926,0.0038175019093047,0.0,hold,False,False,-0.003972542936119068
2026-02-09T09:00:00Z,0.0047911358734058,0.7154578268527985,0.541324862412044,0.541324862412044,0.5993691838922954,0.0820870666561156,0.1741329644407544,0.0043535412617034,0.0004503944011771,0.0059852651429385,,0.5993691838922954,1,1,0,trainval_oof,0.0047911358734058,0.0044911358734058,0.0044211358734058,0.0043411358734058,0.9933418088219644,0.9908417388749032,0.9879922199437916,0.5993691838922954,0,0.0,-0.0057785245589911,1,,trend_ignition,0.0044247920246473,0.0051174779959243,0.0046511133592479,0.0,hold,False,False,-0.003463469549024082
2026-02-09T10:00:00Z,0.0075533994034699,0.6732169985771179,0.5394658276012966,0.5394658276012966,0.5840495512599038,0.0630509066590964,0.1337511709758213,0.004578648250826,0.0007172995903009,0.006638407352861,,0.5840495512599038,1,1,0,trainval_oof,0.0075533994034699,0.0072533994034699,0.0071833994034699,0.0071033994034699,1.0005731077509057,0.9979849764786152,0.995035308610334,0.5840495512599038,0,0.0,-0.0104418704286217,1,,trend_ignition,0.0043535412617034,0.0051379908735653,0.0046596333685373,0.0,hold,False,False,-0.006098569738150562
2026-02-09T11:00:00Z,0.0047634220033003,0.6616523712873459,0.5234867036342621,0.5234867036342621,0.56954192618529,0.0651319203497749,0.1381656676530838,0.0046391456709815,0.0009414955931285,0.0069436728343535,,0.56954192618529,1,1,0,trainval_oof,0.0047634220033003,0.0044634220033003,0.0043934220033003,0.0043134220033003,1.0050490693979115,1.0023791913853188,0.9993365857472888,0.56954192618529,1,0.0044634220033003,0.0012443995801731,1,,neutral,0.004578648250826,0.0053821395472192,0.00488187286749,0.0047634220033003,long,True,True,0.0007087377338359536
2026-02-09T12:00:00Z,-0.004263679409151,0.5135039538145065,0.5122655630111694,0.5122655630111694,0.5126783599456152,0.0005837830231991,0.001238390803337,0.0047422136480748,0.0008016511982464,0.0060258734823789,,0.5126783599456152,1,0,0,trainval_oof,-0.004263679409151,-0.004563679409151,-0.0046336794091509,-0.004713679409151,1.0004727979152446,0.9977452319984352,0.9946371180536556,0.5126783599456152,0,0.0,0.0021165932994335,1,,neutral,0.0046391456709815,0.0053035594880012,0.0048748469805284,0.0,hold,False,True,0.0010851315814254451
2026-02-09T13:00:00Z,0.0051328081711652,0.7127945274114609,0.5415553833757129,0.5415553833757129,0.5986350980542955,0.0807229066348382,0.171239144035748,0.0044583189833214,0.0006081638432595,0.0063339453833756,,0.5986350980542955,1,1,0,trainval_oof,0.0051328081711652,0.0048328081711652,0.0047628081711652,0.0046828081711652,1.0053195934109858,1.002508635726685,0.999305735465918,0.5986350980542955,0,0.0,-0.0062432596459984,1,,trend_ignition,0.0047422136480748,0.0052711236383471,0.0048403535846872,0.0,hold,False,False,-0.0037374343503606784
2026-02-09T14:00:00Z,-0.0048040729138776,0.6845313310623169,0.5448500386306218,0.5448500386306218,0.5914104694411867,0.0658463927222352,0.1396812924316951,0.0045867686256304,0.0003718209092065,0.0052180862957283,,0.5914104694411867,1,0,0,trainval_oof,-0.0048040729138776,-0.0051040729138776,-0.0051740729138775,-0.0052540729138776,1.0002014417254748,0.9973349789293988,0.9940690792020506,0.5914104694411867,1,-0.0051040729138776,0.0081934994086623,1,,trend_ignition,0.0044583189833214,0.0052283565866462,0.0048583973323129,-0.0048040729138776,long,True,True,0.004845721331643057
2026-02-09T15:00:00Z,0.0011020936015295,0.5580908507108688,0.5017415285110474,0.5017415285110474,0.5205246359109879,0.0265633252285062,0.0563493221998214,0.0045821883723746,0.0003507016774805,0.0046032459170822,,0.5205246359109879,1,1,0,trainval_oof,0.0011020936015295,0.0008020936015295,0.0007320936015295,0.0006520936015295,1.001004018730035,0.9980653888176348,0.994717516686066,0.5205246359109879,0,0.0,0.0035576890222728,1,,neutral,0.0045867686256304,0.005242273744478,0.004855155008238,0.0,hold,False,True,0.0018518647830030677
2026-02-09T16:00:00Z,0.0016126765035373,0.636875718832016,0.5150352077824729,0.5150352077824729,0.555648711465654,0.0574361677242442,0.121840511049543,0.0045481610757485,0.0005235545774532,0.0036131254337601,,0.555648711465654,1,1,0,trainval_oof,0.0016126765035373,0.0013126765035373,0.0012426765035372,0.0011626765035373,1.002318875987677,0.9993064321733148,0.9958747239688716,0.555648711465654,0,0.0,-0.0001285361067857,1,,neutral,0.0045821883723746,0.0050332781425286,0.0047149819684882,0.0,hold,False,False,-7.14209221122859e-05
2026-02-09T17:00:00Z,0.0035370558173912,0.6630624234676361,0.5289032799857003,0.5289032799857003,0.5736229944796789,0.0632432267428372,0.1341591434819358,0.0045870399995705,0.0006620732835285,0.0034087310694419,,0.5736229944796789,1,1,0,trainval_oof,0.0035370558173912,0.0032370558173912,0.0031670558173912,0.0030870558173912,1.0055686952214251,1.0024763083605437,0.9989537950157132,0.5736229944796789,1,0.0032370558173912003,0.0120171038433909,1,,neutral,0.0045481610757485,0.0048405312636724,0.0045883804545485,0.0035370558173912,long,True,True,0.006893287091619146
2026-02-09T18:00:00Z,-0.0005177801296198,0.7236553430557251,0.5624736675194332,0.5624736675194332,0.6162008926981972,0.0759817705164812,0.1611816755362919,0.0045898422195636,0.0006495008282048,0.0027844145228534,,0.6162008926981972,1,0,0,trainval_oof,-0.0005177801296198,-0.0008177801296198,-0.0008877801296198,-0.0009677801296198,1.004746697276109,1.0015867247493209,0.9979874950408656,0.6162008926981972,0,0.0,-0.0039959335699677,1,,trend_ignition,0.0045870399995705,0.0047215718568098,0.0045321834600182,0.0,hold,False,False,-0.002462297832976791
2026-02-09T19:00:00Z,-0.0024962458531234,0.6954691857099533,0.5370046283517566,0.5370046283517566,0.5898261474711554,0.0747009087238037,0.1584645573581967,0.0045887335658964,0.0003962339570592,0.0023449874698464,,0.5898261474711554,1,0,0,trainval_oof,-0.0024962458531234,-0.0027962458531233,-0.0028662458531234,-0.0029462458531233,1.0019411028843292,0.9987200412254168,0.9950515057191024,0.5898261474711554,1,-0.0027962458531233998,0.0063570048660039,1,,trend_ignition,0.0045898422195636,0.0045408846016869,0.0043959448900213,-0.0024962458531234,long,True,True,0.0037495276895704683
