ts,open,high,low,close,volume,quote_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,close_delta_1h,close_pct_change_1h,volume_delta_1h,volume_pct_change_1h,cvd_ratio_6h,cvd_zscore_6h,liquidity_range_ratio_6h,liquidity_close_position_ratio,volatility_realized_24h,volatility_ewm_24h,volatility_realized_72h,volatility_ewm_72h,volatility_garch_like,intrabar_path_range,intrabar_quote_volume_sum,intrabar_realized_vol_15m,intrabar_taker_imbalance_mean,intrabar_taker_imbalance_persistence,intrabar_vol_term_structure_6h_24h,intrabar_volume_regime_transition,intrabar_volume_regime_zscore_24h,intrabar_volume_sum,intrabar_wick_asymmetry_mean,intrabar_wick_asymmetry_persistence,ret_1h
2026-02-05T07:00:00Z,70761.28,70982.38,70309.36,70930.6,3.47643,245361.0434896,428.0,1.1527,81605.0235449,260.6000000000058,0.0036875619074572263,0.9975700000000001,0.4024309561653341,-0.2673871430572328,0.5163905895872363,0.6872190918017803,0.8461264152625739,0.03712062652129444,0.007866957466263211,0.03878550877240086,0.007735611038156802,0.006263416764790541,0.009488429535348694,245361.0434896,0.0,-0.33684843359423317,0.0,0.0,0.3515264163609556,0.3092658715527995,3.47643,-0.5945439957207765,0.0,-0.003569686425886842
2026-02-05T09:00:00Z,70807.0,71547.81,70713.56,71120.31,0.69255,49300.6729622,96.0,0.31467,22389.8105158,442.9100000000035,0.006266642519390908,-1.22127,-0.6381321127378751,-0.16127574964546265,0.7301558992988922,1.0214222164178486,-0.024872640095894516,0.037793626393885914,0.007513066916978638,0.039007527000287257,0.007616802605265089,0.006016925697881158,0.011730123223591123,49300.6729622,0.0,-0.09127138834741172,0.0,0.0,0.5093141116454047,-0.8616162126485091,0.69255,0.4004315253221428,0.0,0.007792429476193297
2026-02-05T10:00:00Z,71056.74,71955.87,71056.74,71674.51,1.45623,104252.2951084,100.0,0.78469,56195.3403959,554.1999999999971,0.007792429476193297,0.7636799999999999,1.1027073857483214,-0.2124950672906292,0.7012928303149195,1.0515381931517502,0.3741505677710756,0.0381509298580767,0.007533302852960374,0.03926412115288882,0.007620823761105167,0.0060494348870807,0.012544627092672,104252.2951084,0.0,0.07770063794867575,0.0,0.0,0.2810883800552073,-0.5805278325933018,1.45623,0.3129247161144703,0.0,-0.011696068797679926
2026-02-05T11:00:00Z,71653.35,71703.13,70667.7,70836.2,0.39042,27852.1506061,76.0,0.18084,12874.4878525,-838.3099999999977,-0.011696068797679926,-1.06581,-0.7318967470797881,-0.16891214808167707,0.8118310285253374,1.136941853378945,-0.6745313541234241,0.03985800249860072,0.007955113372331318,0.03984732944942655,0.007763891233014693,0.006391937449559954,0.014617243725665799,27852.1506061,0.0,-0.07361303211925616,0.0,0.0,0.44356244378322607,-1.0240902763765278,0.39042,-0.11465767845243068,0.0,-0.0068352057281445555
2026-02-05T12:00:00Z,70876.0,71042.3,69912.52,70352.02,1.59375,111894.5828093,280.0,0.2198,15461.6577095,-484.179999999993,-0.0068352057281445555,1.20333,3.0821423082833874,-0.2764658938172043,0.7377202682000183,1.2136644405851056,-0.22197241940908768,0.040311592261788945,0.007873019357809576,0.04004360283716801,0.00774050128117455,0.006334291397830967,0.016058956089675874,111894.5828093,0.0,-0.7241725490196078,0.0,0.0,0.4676751567811879,-0.55641511959534,1.59375,-0.24181699091858358,0.0,-0.011580904144614546
2026-02-05T13:00:00Z,70363.35,70559.27,69180.35,69537.28,2.68293,186815.8333617,191.0,1.18652,82542.1888879,-814.7400000000052,-0.011580904144614546,1.0891799999999998,0.6834070588235293,-0.2029508459626333,0.8502829772826892,1.3150940996948108,-0.4823049923128235,0.04193389489571941,0.00823897174956366,0.04060442336072837,0.007873455469855213,0.0066253515380569755,0.019829938703383253,186815.8333617,0.0,-0.11550431804035133,0.0,0.0,0.4246272515402093,-0.13178786805513065,2.68293,-0.11676529457836203,0.0,0.00042308240989585855
2026-02-05T14:00:00Z,69560.68,69890.38,69269.92,69566.7,1.72204,119725.0090038,138.0,1.33437,92787.5857832,29.419999999998254,0.00042308240989585855,-0.9608899999999998,-0.35814948582333483,-0.05811017203253249,0.9940115081036419,0.6273472269734629,-0.0433549302130579,0.038592896354389415,0.007903449683068539,0.04060515776924364,0.007765166529266629,0.006365115934037337,0.008918922415466112,119725.0090038,0.0,0.5497549418131984,0.0,0.0,0.4328646438375595,-0.5646525118926902,1.72204,0.05305740901913494,0.0,-0.0009688543512915704
2026-02-05T15:00:00Z,69752.1,70842.76,69319.55,69499.3,2.8252,198048.1180551,390.0,1.77074,124087.201008,-67.39999999999418,-0.0009688543512915704,1.1031600000000001,0.6406122970430421,0.026554345269278034,1.0613103879950376,1.3874840024108288,-0.7639852679538593,0.03782752887992256,0.007585678787149223,0.04060901419389919,0.007659736194127773,0.006124557961080387,0.021916911393352046,198048.1180551,0.0,0.2535324932748123,0.0,0.0,0.4791400523000602,-0.08551245959263001,2.8252,0.5980199709823293,0.0,-0.028825614070933092
2026-02-05T16:00:00Z,69406.74,69589.57,66749.05,67495.94,17.51602,1186022.6725465,912.0,4.04498,274608.8830467,-2003.3600000000006,-0.028825614070933092,14.69082,5.199922129406768,-0.3462676896233348,0.03269341964568132,1.9984146936325102,-0.47411741512117106,0.0477545742256477,0.011017283228049003,0.043980274792146966,0.008972344022600644,0.008805400033254463,0.042084309071034554,1186022.6725465,0.0,-0.5381393718436038,0.0,0.0,3.871903785128615,3.786391325535985,17.51602,-0.1985763170123769,0.0,0.012300295395545335
2026-02-05T17:00:00Z,67444.1,68639.35,66986.73,68326.16,7.48027,508718.8353498,370.0,3.95255,268572.9792794,830.2200000000012,0.012300295395545335,-10.03575,-0.5729469365757747,-0.26026715978404635,0.10075253628253461,1.084217282579107,0.6209775992060997,0.04882318164545894,0.011118752120143379,0.04454305306622688,0.00907700994720449,0.008846152475583145,0.024187221995206665,508718.8353498,0.0,0.05679340451614715,0.0,0.0,2.8021380177842192,0.9842533077517657,7.48027,-0.08724328641793437,0.0,-0.02996553589430473
2026-02-05T18:00:00Z,68269.3,68269.3,66180.75,66278.73,8.09386,542115.3700921,420.0,3.02873,202585.7612611,-2047.4300000000076,-0.02996553589430473,0.6135899999999994,0.08202778776701902,-0.24019005801541266,-0.0004690513246354121,1.2332572919967641,-0.9061741399535533,0.05572129103995714,0.013703449638386454,0.047881279985410495,0.01027101264817209,0.010849377021111602,0.03151161767885418,542115.3700921,0.0,-0.2515981249984556,0.0,0.0,0.12870746536714317,1.1129607731189088,8.09386,-0.046912930023219834,0.0,0.002476209185058531
2026-02-05T19:00:00Z,66231.48,66525.25,65400.0,66442.85,4.87196,321441.3950372,498.0,3.56997,235761.5441097,164.1200000000099,0.002476209185058531,-3.2218999999999998,-0.39806717684763515,-0.16717898532911,0.24678277543057908,0.6814555078138,0.8535436569651292,0.054577994280688394,0.013162487853187096,0.04790256563165279,0.01013760508076132,0.010355863398559859,0.016935607066825096,321441.3950372,0.0,0.4655169582673094,0.0,0.0,0.8073131559768105,0.3056476171420983,4.87196,-0.6657009553432586,0.0,-0.017244142898746873
2026-02-05T20:00:00Z,66320.14,66620.25,65222.4,65297.1,2.02538,133896.254875,552.0,0.88915,58806.529147,-1145.7500000000073,-0.017244142898746873,-2.8465799999999994,-0.5842781960443024,-0.19387826366434818,0.06508224951973574,0.78495179160045,-0.893121579568622,0.05696188940896574,0.013549783853218292,0.04894397449657848,0.010404085527526592,0.010613578231242598,0.02140753570985539,133896.254875,0.0,-0.12199192250343154,0.0,0.0,0.7349862628968866,-0.42933864575478836,2.02538,0.161254784132778,0.0,-0.02379385914535248
2026-02-05T23:00:00Z,63305.42,64554.12,62754.09,64077.91,5.28411,337889.9056375,300.0,4.20827,269256.2844754,765.5800000000017,0.012092115390477609,1.8374200000000003,0.5330969712970997,0.05372860950492954,1.3831954443404997,0.9274863734770818,0.47088659633451235,0.06227467306620351,0.014042040478875285,0.05150073607397775,0.010945518571050016,0.01084494904686432,0.028091272015582376,337889.9056375,0.0,0.5928018152536566,0.0,0.0,0.4151447896721808,0.30830910293169256,5.28411,-0.04173263778937149,0.0,-0.020659537740853384
2026-02-06T00:00:00Z,63930.7,64892.06,62754.09,62754.09,4.0586,256977.2138064,263.0,0.55663,35417.8990145,-1323.820000000007,-0.020659537740853384,-1.2255099999999999,-0.23192363520062975,0.03458697437193731,1.2899533419592482,1.1023181832633986,-1.0,0.06519061303238677,0.014706085484646483,0.052892286670449054,0.011334104064173142,0.011342039226095646,0.03406901446583006,256977.2138064,0.0,-0.7257034445375253,0.0,0.0,0.30979039377113277,-0.0014812908394401852,4.0586,0.4496601916771517,0.0,0.014004027466576252
2026-02-06T09:00:00Z,64729.88,65192.06,64517.95,65047.44,0.27105,17580.938721,70.0,0.09509,6165.8179089,202.10000000000582,0.0031166464698928475,-0.35558,-0.5674480953672821,-0.08734755766310213,0.3239372612439604,0.5195819871667245,0.5709305602943282,0.07832076833407557,0.014978736616755344,0.05950221071912749,0.012446802671757322,0.011176210940398293,0.010363359418910268,17580.938721,0.0,-0.29835823648773296,0.0,0.0,0.07054444085888978,-0.9483843870400123,0.27105,-0.09985017282046682,0.0,0.012191563572678588
2026-02-06T13:00:00Z,66566.22,66576.67,66229.78,66557.38,0.64978,43110.112485,73.0,0.46189,30636.5695859,-25.860000000000582,-0.0003883860262733352,-1.17195,-0.6433170667442486,0.47061615826975284,0.9721497304267845,0.4488751916735478,0.8887831877540379,0.07732244681601529,0.013253756672612834,0.06003552238669926,0.012018139016163684,0.009709389544211975,0.005211893857600756,43110.112485,0.0,0.42168118440087415,0.0,0.0,0.22564064124421834,-0.8235254100931786,0.64978,-0.9142667704459894,0.0,0.01261618170667167
2026-02-06T14:00:00Z,66551.22,67665.4,66506.0,67397.08,1.71067,115065.2523112,272.0,0.79834,53634.2271368,839.6999999999971,0.01261618170667167,1.0608899999999999,1.6326910646680415,0.3395505363848713,0.8980588727125985,1.4009183180280222,0.5371398999482598,0.07833112259161412,0.01319786851319322,0.060467472089567,0.012032659927516282,0.00968009122801337,0.017202525688056428,115065.2523112,0.0,-0.06663471037663594,0.0,0.0,0.22684564471397828,-0.5966797653792003,1.71067,0.19242711747454924,0.0,0.0108366712623158
2026-02-06T15:00:00Z,67325.76,68661.79,66635.3,68127.44,3.50664,238115.903872,402.0,1.49845,101591.3118098,730.3600000000006,0.0108366712623158,1.79597,1.0498635037733752,0.15692873462077842,0.7815244228888318,1.9244980199367423,0.47263495008611567,0.07906325664906338,0.013020864202813195,0.0602472997491344,0.01200004280763848,0.009546853842461676,0.029745576818973246,238115.903872,0.0,-0.1453642233020783,0.0,0.0,0.377317455928647,-0.2193623094505533,3.50664,-0.07703467572008808,0.0,0.00721104447781995
2026-02-07T04:00:00Z,70381.35,70926.67,70316.39,70926.67,0.57408,40588.7565624,121.0,0.38988,27566.5363469,557.75,0.007926084413403034,0.38493,2.0350515463917525,0.15650258169903314,1.1574605022372852,0.7130313881959772,1.0,0.05502544773569643,0.0112540415505715,0.056784339441363164,0.011632896662827548,0.008256128511597412,0.008604379706533506,40588.7565624,0.0,0.3582775919732441,0.0,0.0,0.2920870116584794,-0.865380660396179,0.57408,-0.10644294422233487,0.0,-0.00305512721801271
2026-02-07T05:00:00Z,70863.6,71669.46,70641.53,70709.98,3.28321,233628.9707314,256.0,2.26215,161107.0181934,-216.69000000000233,-0.00305512721801271,2.70913,4.719080964325529,0.14654480153897745,1.2075204815444074,1.248275610822368,-0.8668197250785484,0.05403308644128094,0.010829135099007436,0.05676816144362275,0.011483608935406158,0.007925617459713355,0.014537268996540625,233628.9707314,0.0,0.3780111537184646,0.0,0.0,1.4695152208608604,0.6041345604646814,3.28321,0.7173737511309117,0.0,-0.008697782123541664
2026-02-07T06:00:00Z,70736.21,71904.0,69967.26,70094.96,1.18738,83820.8719325,183.0,0.72554,51277.5646974,-615.0199999999895,-0.008697782123541664,-2.09583,-0.6383478364161902,0.4264975473020322,2.0788833621361453,2.0182398905120245,-0.868128917665764,0.05017320580925263,0.010676784616431682,0.056974456818194956,0.011417141564445017,0.007832598928597582,0.027630231902550557,83820.8719325,0.0,0.2220856002290756,0.0,0.0,1.1236490648145907,-0.5195145043499093,1.18738,0.5370313000196099,0.0,-0.018315724839560676
2026-02-08T06:00:00Z,69318.39,69439.23,69170.81,69246.41,0.35298,24448.7994459,59.0,0.30003,20784.5123633,-82.50999999999476,-0.001190123832882417,0.28628000000000003,4.292053973013494,0.8586024366562806,0.13576006915911668,0.7021891636182827,-0.4367036733476374,0.02877506272436731,0.005548610480911568,0.0553237872993002,0.008970797719838082,0.0045805459687991955,0.003876302035007999,24448.7994459,0.0,0.6999830018697943,0.0,0.0,0.33525209955173185,-0.5749969006304726,0.35298,0.16854183741893666,0.0,0.0005861675717195869
2026-02-08T07:00:00Z,69254.12,69441.45,69107.82,69287.0,0.19018,13190.4526253,47.0,0.09629,6674.2682075,40.58999999999651,0.0005861675717195869,-0.16280000000000003,-0.46121593291404617,0.6790582571536758,-0.7823181130145218,0.9499580017368511,0.07412402961359023,0.022059751689273287,0.0053246204839008104,0.05528399279077208,0.00884758833722348,0.00446098988918742,0.004815188996492706,13190.4526253,0.0,0.012619623514565219,0.0,0.0,0.13065160853920443,-0.705648509169677,0.19018,0.02442825884965073,0.0,0.005960714131078015
2026-02-08T08:00:00Z,69385.59,69700.0,69266.13,69700.0,0.06395,4444.1086116,33.0,0.06203,4310.6615358,413.0,0.005960714131078015,-0.12622999999999998,-0.6637396151014827,0.6958043326782907,-0.8112205524029198,1.1948720773319312,1.0,0.02070850035398478,0.005376710421671514,0.05535187668579133,0.008780821360192396,0.004547126748316162,0.006224820659971239,4444.1086116,0.0,0.9399530883502735,0.0,0.0,0.14543526073897228,-0.8510837699086493,0.06395,-0.2753359301173004,0.0,0.013284361549497747
2026-02-08T10:00:00Z,70670.31,70670.31,70153.66,70197.3,0.05265,3708.4577799,28.0,0.03837,2704.8035188,-428.61999999999534,-0.006068876695694669,-0.64374,-0.9243958126911644,0.4071616825385672,-0.9292150035462551,1.0241001668346017,-0.8310655182425243,0.024333171832281276,0.006344376337286095,0.05568790011753098,0.008865204462264286,0.005323323243787621,0.0073599696854436585,3708.4577799,0.0,0.45754985754985755,0.0,0.0,1.1073189717069918,-0.9643520384652506,0.05265,-0.08446724087873785,0.0,0.0028488275190070578
2026-02-08T11:00:00Z,70249.03,70431.66,69902.64,70397.28,0.49487,34741.5723699,54.0,0.35651,25046.3556331,199.97999999999593,0.0028488275190070578,0.44221999999999995,8.399240265906931,0.3964516860973951,-0.7660760367746862,0.9853935060863148,0.8700238176250534,0.02446473632561644,0.0061382768633760736,0.055296485884009844,0.008755590681260073,0.005187353006735161,0.007514778980097016,34741.5723699,0.0,0.44082284236264074,0.0,0.0,0.760166514312658,-0.20418552415259264,0.49487,-0.5897886658349256,0.0,0.008250602864201761
2026-02-08T14:00:00Z,71271.63,71509.0,70983.0,71509.0,2.14834,152892.0705565,93.0,1.62605,115645.4561385,263.4499999999971,0.0036977748083915074,1.9857,12.209173635022134,0.1886960310463973,-0.4965681684967723,0.7636894232886597,1.0,0.022773024763377198,0.006003519934152409,0.05503174748646812,0.008545787225751954,0.005135993818765704,0.007355717462137633,152892.0705565,0.0,0.5137734250630719,0.0,0.0,3.0138992140680503,2.1916408946079753,2.14834,-0.5487262357414537,0.0,-0.0036152092743571007
2026-02-08T15:00:00Z,71537.25,71570.17,71129.78,71250.48,0.32207,22980.2755219,55.0,0.19197,13697.5483388,-258.5200000000041,-0.0036152092743571007,-1.82627,-0.8500842510961952,0.17783971422494035,-0.5442121727115997,0.7696031316079212,-0.45184949703676297,0.022296765237021732,0.005848781332432416,0.055068615533329805,0.008449202216474641,0.0050394887148921845,0.006180870641152164,22980.2755219,0.0,0.19210109603502337,0.0,0.0,2.7246990475929103,-0.5330581529849348,0.32207,-0.19932332705102057,0.0,-0.0015337440533733648
2026-02-08T17:00:00Z,71134.97,71227.57,70277.25,70440.01,0.15595,11038.2093671,66.0,0.10067,7139.5403522,-701.1900000000023,-0.009856313922171678,-0.04275999999999999,-0.21518796235720394,0.13723362114957047,-0.5945402024275731,1.4030349484127753,-0.6574627493896928,0.02338237572119867,0.006080814951014468,0.05225945455170567,0.0083834174025625,0.0052424039470067765,0.013491196267575872,11038.2093671,0.0,0.29105482526450777,0.0,0.0,0.08494418407719151,-0.7549932079411981,0.15595,-0.07382776327972518,0.0,0.004994604628818289
2026-02-08T19:00:00Z,70817.0,71414.47,70811.33,71172.44,0.26901,19132.144109,83.0,0.14299,10175.2845998,380.6100000000006,0.005376467877719726,-0.18022999999999995,-0.40118867420532445,0.44974204982897403,0.5865937856721335,0.993736355772788,0.19743343170742517,0.023914811766124467,0.005951788995838587,0.04937951302379891,0.008242119499300787,0.005168718136817393,0.00847434765479446,19132.144109,0.0,0.06308315675997168,0.0,0.0,0.35814835227886127,-0.5196281680184861,0.26901,0.39188248167921347,0.0,0.003577929884095443
2026-02-08T21:00:00Z,71310.08,71310.08,70754.72,70857.74,1.07446,76278.1273901,74.0,0.71303,50686.0989365,-569.3499999999913,-0.007971065319894666,0.15705999999999998,0.17120122084150857,0.22452908374853592,-0.35451847797826735,0.8937478207225781,-0.6289974070872543,0.025189827238422915,0.006003780483234187,0.04658083835123406,0.008145909316684677,0.005226480148365701,0.007837675884102436,76278.1273901,0.0,0.3272341455242635,0.0,0.0,0.3136074837220254,1.0800979493338068,1.07446,-0.18550129645635977,0.0,-0.0029545113914162258
2026-02-08T23:00:00Z,70700.27,71083.33,70700.27,71083.33,1.16125,82344.7369998,64.0,0.10113,7173.8153759,434.9400000000023,0.006156403564185897,0.6962999999999999,1.497580384987633,-0.03679856836803635,-1.654976513905334,0.7685691737670658,1.0,0.026042449544419394,0.005845230521026518,0.04606237485971884,0.008002189449189373,0.005128691409792779,0.005388886536407307,82344.7369998,0.0,-0.8258256189451022,0.0,0.0,1.3275887685055112,1.1718240022961863,1.16125,0.0,0.0,-0.010799297106649508
2026-02-09T01:00:00Z,70394.02,70773.31,70153.66,70543.82,0.51875,36544.0371799,78.0,0.44812,31566.3572824,228.14000000001397,0.003244511039358633,-1.6992399999999999,-0.7661170699597383,0.12324856801158184,-0.15940317384683356,0.7646900330524408,0.25929153554428197,0.028282898376756117,0.006199624634858137,0.0442131619155678,0.008000210183469008,0.005388489078810451,0.00878390197752254,36544.0371799,0.0,0.7276915662650602,0.0,0.0,2.7680187867042036,-0.12474146215020869,0.51875,-0.017542160897296856,0.0,-0.0014761037891058981
2026-02-09T06:00:00Z,70999.14,71089.51,70840.88,71089.51,0.59273,42066.1386068,60.0,0.42429,30114.5589949,81.19999999999709,0.001143528130721494,0.32957,1.2523559811521507,0.5855192129620271,1.1766051905788952,0.42167360137486515,0.9999999999999415,0.02921789345320446,0.005572179483159345,0.037412297950503305,0.007608846128254066,0.004965816175536568,0.0034974217715101727,42066.1386068,0.0,0.4316467869012873,0.0,0.0,0.5478309221505905,-0.04787818199317649,0.59273,-0.6365281743956926,0.0,-0.006303602317697776
